dataset,repeat,method,final_accuracy,AULC,runtime_seconds
gaussdist_hard_variable,22,DISTMARGIN,0.8611111111111112,0.7896825396825398,0.1029717018827796
gaussdist_hard_variable,22,HILB-DENSITY,0.5,0.5068027210884354,0.09541780082508922
gaussdist_hard_variable,22,DISTRAND,0.8472222222222222,0.7414965986394557,0.08114799996837974
gaussdist_hard_variable,23,TC-BKME-PMAL,0.9166666666666666,0.7942176870748299,0.10837920010089874
gaussdist_hard_variable,23,TC-noReliability,0.8472222222222222,0.7375283446712019,0.10847559990361333
gaussdist_hard_variable,23,TC-noDensity,0.8611111111111112,0.7828798185941044,0.1060472996905446
gaussdist_hard_variable,23,PMARLDS-lite,0.8888888888888888,0.7457482993197279,0.11125400103628635
gaussdist_hard_variable,23,DISTMARGIN,0.8472222222222222,0.7525510204081632,0.1104147001169622
gaussdist_hard_variable,23,HILB-DENSITY,0.5138888888888888,0.5028344671201814,0.10404830193147063
gaussdist_hard_variable,23,DISTRAND,0.875,0.6695011337868481,0.08197940001264215
gaussdist_hard_variable,24,TC-BKME-PMAL,0.9166666666666666,0.7893990929705215,0.10854159854352474
gaussdist_hard_variable,24,TC-noReliability,0.8611111111111112,0.7018140589569162,0.10672980081290007
gaussdist_hard_variable,24,TC-noDensity,0.875,0.7902494331065759,0.10755339823663235
gaussdist_hard_variable,24,PMARLDS-lite,0.9305555555555556,0.7429138321995465,0.1083766994997859
gaussdist_hard_variable,24,DISTMARGIN,0.875,0.7307256235827665,0.11035799933597445
gaussdist_hard_variable,24,HILB-DENSITY,0.5,0.5045351473922902,0.10422800062224269
gaussdist_hard_variable,24,DISTRAND,0.8333333333333334,0.6346371882086168,0.0854642977938056
gaussdist_hard_variable,25,TC-BKME-PMAL,0.7916666666666666,0.7471655328798185,0.10779500100761652
gaussdist_hard_variable,25,TC-noReliability,0.7361111111111112,0.7468820861678004,0.10837570019066334
gaussdist_hard_variable,25,TC-noDensity,0.7638888888888888,0.7383786848072561,0.10704829869791865
gaussdist_hard_variable,25,PMARLDS-lite,0.8333333333333334,0.7196712018140591,0.10694700060412288
gaussdist_hard_variable,25,DISTMARGIN,0.8194444444444444,0.7239229024943309,0.10709079960361123
gaussdist_hard_variable,25,HILB-DENSITY,0.5,0.5008503401360543,0.10308540146797895
gaussdist_hard_variable,25,DISTRAND,0.8472222222222222,0.6621315192743764,0.08878729771822691
gaussdist_hard_variable,26,TC-BKME-PMAL,0.8194444444444444,0.7397959183673469,0.11233790032565594
gaussdist_hard_variable,26,TC-noReliability,0.8611111111111112,0.7650226757369615,0.10974810132756829
gaussdist_hard_variable,26,TC-noDensity,0.8472222222222222,0.6981292517006803,0.10927209863439202
gaussdist_hard_variable,26,PMARLDS-lite,0.875,0.6731859410430839,0.11043120129033923
