dataset,repeat,method,final_accuracy,AULC,runtime_seconds
digitdist_3v8,36,DISTRAND,0.7638888888888888,0.5722789115646258,0.08535199938341975
digitdist_3v8,37,TC-BKME-PMAL,0.875,0.7111678004535147,0.11182610085234046
digitdist_3v8,37,TC-noReliability,0.9583333333333334,0.7261904761904763,0.10439969971776009
digitdist_3v8,37,TC-noDensity,0.9583333333333334,0.7482993197278911,0.10463489964604378
digitdist_3v8,37,PMARLDS-lite,0.9027777777777778,0.7250566893424036,0.10303230118006468
digitdist_3v8,37,DISTMARGIN,0.9444444444444444,0.7117346938775511,0.10724920174106956
digitdist_3v8,37,HILB-DENSITY,0.5833333333333334,0.5218253968253967,0.10643890127539635
digitdist_3v8,37,DISTRAND,0.5,0.5093537414965986,0.08168329996988177
digitdist_3v8,38,TC-BKME-PMAL,0.9166666666666666,0.6986961451247165,0.10546519979834557
digitdist_3v8,38,TC-noReliability,0.9444444444444444,0.6842403628117912,0.1084976983256638
digitdist_3v8,38,TC-noDensity,0.9305555555555556,0.7134353741496597,0.11217249883338809
digitdist_3v8,38,PMARLDS-lite,0.9305555555555556,0.6760204081632653,0.10514279874041677
digitdist_3v8,38,DISTMARGIN,0.8611111111111112,0.6984126984126986,0.10202870098873973
digitdist_3v8,38,HILB-DENSITY,0.5,0.5079365079365079,0.10481610102578998
digitdist_3v8,38,DISTRAND,0.6111111111111112,0.5677437641723356,0.08132060104981065
digitdist_3v8,39,TC-BKME-PMAL,0.875,0.6556122448979592,0.13232289860025048
digitdist_3v8,39,TC-noReliability,0.9166666666666666,0.697562358276644,0.12846859777346253
digitdist_3v8,39,TC-noDensity,0.9027777777777778,0.6992630385487529,0.12728139711543918
digitdist_3v8,39,PMARLDS-lite,0.9166666666666666,0.6967120181405897,0.1297261998988688
digitdist_3v8,39,DISTMARGIN,0.9027777777777778,0.6899092970521544,0.13175590243190527
digitdist_3v8,39,HILB-DENSITY,0.5,0.5399659863945578,0.12835660204291344
digitdist_3v8,39,DISTRAND,0.5,0.5170068027210885,0.10400399984791875
digitdist_3v8,40,TC-BKME-PMAL,0.9166666666666666,0.7247732426303856,0.11508090002462268
digitdist_3v8,40,TC-noReliability,0.9861111111111112,0.7267573696145125,0.12521470012143254
digitdist_3v8,40,TC-noDensity,0.9305555555555556,0.725907029478458,0.12715039867907763
digitdist_3v8,40,PMARLDS-lite,0.9305555555555556,0.7001133786848073,0.13177710119634867
digitdist_3v8,40,DISTMARGIN,0.9444444444444444,0.7100340136054422,0.12610660074278712
digitdist_3v8,40,HILB-DENSITY,0.5,0.5334467120181405,0.119125803001225
digitdist_3v8,40,DISTRAND,0.9583333333333334,0.5753968253968254,0.08860209910199046
digitdist_3v8,41,TC-BKME-PMAL,0.8888888888888888,0.620748299319728,0.11857129912823439
digitdist_3v8,41,TC-noReliability,0.9444444444444444,0.6780045351473921,0.11180800152942538
digitdist_3v8,41,TC-noDensity,0.9583333333333334,0.6737528344671203,0.11192730162292719
digitdist_3v8,41,PMARLDS-lite,0.9444444444444444,0.6553287981859411,0.1096708970144391
digitdist_3v8,41,DISTMARGIN,0.9444444444444444,0.7352607709750567,0.10946179972961545
digitdist_3v8,41,HILB-DENSITY,0.5,0.5014172335600907,0.11332069942727685
digitdist_3v8,41,DISTRAND,0.5416666666666666,0.5374149659863946,0.0887964996509254
digitdist_3v8,42,TC-BKME-PMAL,0.8888888888888888,0.7077664399092969,0.12354880198836327
